[PAD] [PAD] 1 3 4 4 8 8 9 9 9 10 10 12 12 13 17 18 18 18 18 20 21 21 23 25 25 25 26 26 26 27 27 30 31 31 33 33 35 36 36 38 44 48 49 52 52 52 52 52 54 54 57 58 58 58 59 59 61 61 61 63 64 67 68 69 69 69 71 71 72 75 75 77 77 78 78 79 83 83 83 83 85 86 87 88 89 89 89 90 92 92 94 95 95 96 97 97 98 98 % 98 98 97 97 96 95 95 94 92 92 90 89 89 89 88 87 86 85 83 83 83 83 79 78 78 77 77 75 75 72 71 71 69 69 69 68 67 64 63 61 61 61 59 59 58 58 58 57 54 54 52 52 52 52 52 49 48 44 38 36 36 35 33 33 31 31 30 27 27 26 26 26 25 25 25 23 21 21 20 18 18 18 18 17 13 12 12 10 10 9 9 9 8 8 4 4 3 1 [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 0 1 1 1 2 11 12 12 13 14 16 16 17 22 26 27 31 37 37 43 44 48 49 49 50 50 56 57 58 58 61 63 64 64 64 65 65 65 68 70 71 71 73 75 80 85 86 88 91 92 93 94 95 96 99 99 % 99 99 96 95 94 93 92 91 88 86 85 80 75 73 71 71 70 68 65 65 65 64 64 64 63 61 58 58 57 56 50 50 49 49 48 44 43 37 37 31 27 26 22 17 16 16 14 13 12 12 11 2 1 1 1 0 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] 0 1 2 5 6 6 6 7 12 13 14 15 15 16 16 17 17 17 18 18 18 18 20 21 22 23 24 25 26 26 27 33 36 38 41 42 42 43 43 45 46 46 46 46 48 50 51 51 51 51 54 55 57 57 59 59 62 62 63 64 64 65 65 65 66 68 68 69 71 72 73 74 76 76 78 78 79 80 82 82 83 84 85 85 86 87 89 89 89 92 92 92 93 93 96 99 % 99 96 93 93 92 92 92 89 89 89 87 86 85 85 84 83 82 82 80 79 78 78 76 76 74 73 72 71 69 68 68 66 65 65 65 64 64 63 62 62 59 59 57 57 55 54 51 51 51 51 50 48 46 46 46 46 45 43 43 42 42 41 38 36 33 27 26 26 25 24 23 22 21 20 18 18 18 18 17 17 17 16 16 15 15 14 13 12 7 6 6 6 5 2 1 0 [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 2 4 5 5 12 13 16 20 20 21 21 29 29 30 35 36 39 41 42 42 44 47 48 49 49 50 51 53 54 57 59 60 60 63 65 65 68 72 73 74 75 75 80 88 90 93 93 94 97 99 99 % 2 4 5 5 12 13 16 20 20 21 21 29 29 30 35 36 39 41 42 42 44 47 48 49 49 50 51 53 54 57 59 60 60 63 65 65 68 72 73 74 75 75 80 88 90 93 93 94 97 99 99 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] 0 4 5 7 9 10 10 10 12 13 13 14 15 15 16 16 18 19 21 24 24 26 27 27 27 27 28 31 32 32 35 35 38 39 40 42 42 43 44 44 44 46 46 46 51 52 52 52 54 54 54 57 58 60 60 60 61 61 62 62 62 63 65 66 67 68 69 69 71 71 72 73 74 75 80 81 82 83 85 86 86 86 87 88 88 88 90 92 92 92 92 94 95 96 97 % 0 4 5 7 9 10 10 10 12 13 13 14 15 15 16 16 18 19 21 24 24 26 27 27 27 27 28 31 32 32 35 35 38 39 40 42 42 43 44 44 44 46 46 46 51 52 52 52 54 54 54 57 58 60 60 60 61 61 62 62 62 63 65 66 67 68 69 69 71 71 72 73 74 75 80 81 82 83 85 86 86 86 87 88 88 88 90 92 92 92 92 94 95 96 97 [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 0 2 2 4 4 6 6 7 7 8 9 11 11 13 13 16 18 18 19 19 20 21 22 23 26 27 27 28 30 30 30 31 32 34 35 37 37 38 38 38 39 41 41 43 44 44 47 48 52 53 54 55 56 57 58 61 63 63 64 65 66 67 72 76 76 78 80 80 80 80 81 81 81 82 82 83 83 85 87 88 90 90 90 93 93 93 94 99 % 99 94 93 93 93 90 90 90 88 87 85 83 83 82 82 81 81 81 80 80 80 80 78 76 76 72 67 66 65 64 63 63 61 58 57 56 55 54 53 52 48 47 44 44 43 41 41 39 38 38 38 37 37 35 34 32 31 30 30 30 28 27 27 26 23 22 21 20 19 19 18 18 16 13 13 11 11 9 8 7 7 6 6 4 4 2 2 0 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 1 1 3 4 6 7 12 12 13 13 15 17 21 22 23 24 24 25 28 33 34 35 36 37 38 40 43 43 44 44 46 47 47 48 48 50 51 54 56 57 57 58 58 60 60 60 61 62 62 62 63 65 66 67 68 69 70 72 73 73 74 74 77 77 78 78 80 80 80 80 81 83 83 84 85 86 87 87 88 90 90 92 92 95 95 95 97 % 1 1 3 4 6 7 12 12 13 13 15 17 21 22 23 24 24 25 28 33 34 35 36 37 38 40 43 43 44 44 46 47 47 48 48 50 51 54 56 57 57 58 58 60 60 60 61 62 62 62 63 65 66 67 68 69 70 72 73 73 74 74 77 77 78 78 80 80 80 80 81 83 83 84 85 86 87 87 88 90 90 92 92 95 95 95 97 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 4 9 9 11 12 16 16 18 19 21 22 24 29 29 29 29 31 31 33 33 35 37 39 39 40 41 47 48 50 51 52 53 56 58 58 63 64 65 65 65 66 68 69 71 71 71 74 75 77 77 77 78 79 81 88 91 92 92 94 95 97 98 99 99 % 99 99 98 97 95 94 92 92 91 88 81 79 78 77 77 77 75 74 71 71 71 69 68 66 65 65 65 64 63 58 58 56 53 52 51 50 48 47 41 40 39 39 37 35 33 33 31 31 29 29 29 29 24 22 21 19 18 16 16 12 11 9 9 4 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 2 3 4 5 6 6 6 8 9 11 11 12 15 17 17 21 23 24 24 25 25 26 26 27 29 32 32 32 33 33 36 37 39 43 49 49 50 51 55 56 58 59 59 60 67 68 69 71 74 76 76 76 79 83 84 85 90 92 97 97 98 98 99 % 2 3 4 5 6 6 6 8 9 11 11 12 15 17 17 21 23 24 24 25 25 26 26 27 29 32 32 32 33 33 36 37 39 43 49 49 50 51 55 56 58 59 59 60 67 68 69 71 74 76 76 76 79 83 84 85 90 92 97 97 98 98 99 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 2 2 3 3 6 8 14 17 23 24 32 35 41 41 42 43 45 50 55 58 58 58 61 62 67 72 75 75 76 79 80 82 85 91 92 95 97 99 % 99 97 95 92 91 85 82 80 79 76 75 75 72 67 62 61 58 58 58 55 50 45 43 42 41 41 35 32 24 23 17 14 8 6 3 3 2 2 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 1 2 2 6 6 7 8 9 11 12 24 26 26 28 29 33 33 35 35 37 37 40 42 43 46 47 48 48 51 52 52 53 55 55 56 59 59 62 68 68 70 70 70 71 76 78 80 84 84 86 88 90 95 96 96 % 1 2 2 6 6 7 8 9 11 12 24 26 26 28 29 33 33 35 35 37 37 40 42 43 46 47 48 48 51 52 52 53 55 55 56 59 59 62 68 68 70 70 70 71 76 78 80 84 84 86 88 90 95 96 96 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 2 4 4 9 10 11 12 12 15 19 20 29 31 36 38 41 45 45 49 51 54 56 58 76 77 79 84 87 95 96 % 96 95 87 84 79 77 76 58 56 54 51 49 45 45 41 38 36 31 29 20 19 15 12 12 11 10 9 4 4 2 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 3 5 6 7 8 8 9 10 10 11 11 11 12 12 13 13 17 18 20 20 20 21 22 24 26 27 29 29 32 32 33 34 34 35 36 37 38 38 38 43 43 44 45 45 45 46 50 50 50 51 51 51 51 52 53 54 55 55 56 58 58 61 64 66 66 68 68 72 79 80 80 83 85 87 88 91 92 93 94 94 97 97 98 98 % 98 98 97 97 94 94 93 92 91 88 87 85 83 80 80 79 72 68 68 66 66 64 61 58 58 56 55 55 54 53 52 51 51 51 51 50 50 50 46 45 45 45 44 43 43 38 38 38 37 36 35 34 34 33 32 32 29 29 27 26 24 22 21 20 20 20 18 17 13 13 12 12 11 11 11 10 10 9 8 8 7 6 5 3 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 0 1 5 6 6 11 11 13 19 21 23 24 24 26 29 34 37 39 39 41 45 45 45 49 49 50 51 52 54 55 56 58 59 59 59 60 61 61 62 63 65 66 67 71 72 75 75 75 76 78 81 81 82 82 83 83 83 85 86 87 88 89 92 94 94 94 96 98 % 98 96 94 94 94 92 89 88 87 86 85 83 83 83 82 82 81 81 78 76 75 75 75 72 71 67 66 65 63 62 61 61 60 59 59 59 58 56 55 54 52 51 50 49 49 45 45 45 41 39 39 37 34 29 26 24 24 23 21 19 13 11 11 6 6 5 1 0 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 0 0 1 1 3 3 5 5 6 8 10 13 15 15 16 17 18 19 20 20 22 24 25 25 26 29 31 32 32 36 37 39 39 41 42 42 42 42 43 44 45 45 46 46 48 49 49 50 50 50 51 53 53 54 56 57 57 58 58 60 60 64 64 67 71 75 75 75 75 78 78 82 83 84 84 88 89 92 92 92 95 95 96 97 % 97 96 95 95 92 92 92 89 88 84 84 83 82 78 78 75 75 75 75 71 67 64 64 60 60 58 58 57 57 56 54 53 53 51 50 50 50 49 49 48 46 46 45 45 44 43 42 42 42 42 41 39 39 37 36 32 32 31 29 26 25 25 24 22 20 20 19 18 17 16 15 15 13 10 8 6 5 5 3 3 1 1 0 0 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 0 5 9 12 27 33 50 52 63 68 69 73 73 78 83 89 90 90 93 96 98 99 % 99 98 96 93 90 90 89 83 78 73 73 69 68 63 52 50 33 27 12 9 5 0 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 0 3 4 4 4 4 4 8 11 13 13 13 15 16 17 22 24 25 28 29 30 30 30 31 32 33 35 36 37 39 39 39 40 42 44 45 47 48 52 53 53 53 54 55 55 58 58 60 61 62 63 65 65 65 66 67 69 70 71 73 73 75 76 82 85 85 87 87 87 88 89 90 94 94 99 99 % 99 99 94 94 90 89 88 87 87 87 85 85 82 76 75 73 73 71 70 69 67 66 65 65 65 63 62 61 60 58 58 55 55 54 53 53 53 52 48 47 45 44 42 40 39 39 39 37 36 35 33 32 31 30 30 30 29 28 25 24 22 17 16 15 13 13 13 11 8 4 4 4 4 4 3 0 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 1 2 3 3 4 4 6 8 8 10 10 12 12 13 13 13 14 14 14 17 17 18 18 20 25 25 27 32 33 34 34 36 39 40 41 41 47 48 48 50 50 51 52 53 53 57 59 60 60 60 60 61 65 66 66 67 68 69 71 73 74 74 74 75 75 76 77 78 78 78 78 79 79 80 80 83 84 85 90 90 95 95 97 % 1 2 3 3 4 4 6 8 8 10 10 12 12 13 13 13 14 14 14 17 17 18 18 20 25 25 27 32 33 34 34 36 39 40 41 41 47 48 48 50 50 51 52 53 53 57 59 60 60 60 60 61 65 66 66 67 68 69 71 73 74 74 74 75 75 76 77 78 78 78 78 79 79 80 80 83 84 85 90 90 95 95 97 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 0 11 11 24 25 26 28 30 38 39 44 48 49 53 59 61 64 65 68 70 71 71 75 76 79 80 82 85 85 90 96 % 0 11 11 24 25 26 28 30 38 39 44 48 49 53 59 61 64 65 68 70 71 71 75 76 79 80 82 85 85 90 96 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] 0 0 1 1 1 3 5 6 7 11 11 12 14 15 17 18 20 21 23 23 24 25 28 29 29 30 30 30 32 32 33 35 37 39 39 40 40 41 41 42 42 44 44 47 48 48 49 49 50 50 50 51 52 52 52 53 53 55 55 56 57 57 58 59 61 61 62 63 64 65 67 69 70 72 72 74 75 76 76 76 76 78 79 83 83 85 85 85 86 87 89 91 91 94 94 95 97 98 98 % 0 0 1 1 1 3 5 6 7 11 11 12 14 15 17 18 20 21 23 23 24 25 28 29 29 30 30 30 32 32 33 35 37 39 39 40 40 41 41 42 42 44 44 47 48 48 49 49 50 50 50 51 52 52 52 53 53 55 55 56 57 57 58 59 61 61 62 63 64 65 67 69 70 72 72 74 75 76 76 76 76 78 79 83 83 85 85 85 86 87 89 91 91 94 94 95 97 98 98 [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 2 6 8 11 13 24 25 32 36 36 38 50 62 64 69 70 81 95 % 95 81 70 69 64 62 50 38 36 36 32 25 24 13 11 8 6 2 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 1 1 2 2 4 6 7 8 9 9 17 18 20 20 26 28 30 36 43 46 48 51 52 52 54 55 55 57 60 60 60 60 62 63 71 77 77 79 79 80 81 84 86 86 87 88 91 93 93 95 95 99 % 99 95 95 93 93 91 88 87 86 86 84 81 80 79 79 77 77 71 63 62 60 60 60 60 57 55 55 54 52 52 51 48 46 43 36 30 28 26 20 20 18 17 9 9 8 7 6 4 2 2 1 1 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] 1 3 5 5 7 7 7 7 8 9 12 12 16 16 17 17 17 18 21 21 22 22 22 22 23 23 25 25 25 26 26 27 27 29 32 33 35 38 38 38 39 41 42 42 43 46 48 49 50 51 51 51 51 51 51 52 52 54 54 57 57 58 59 60 60 61 62 62 62 63 64 64 65 67 67 67 67 69 69 70 77 79 80 80 81 82 84 85 86 88 91 92 93 95 95 95 98 98 98 % 1 3 5 5 7 7 7 7 8 9 12 12 16 16 17 17 17 18 21 21 22 22 22 22 23 23 25 25 25 26 26 27 27 29 32 33 35 38 38 38 39 41 42 42 43 46 48 49 50 51 51 51 51 51 51 52 52 54 54 57 57 58 59 60 60 61 62 62 62 63 64 64 65 67 67 67 67 69 69 70 77 79 80 80 81 82 84 85 86 88 91 92 93 95 95 95 98 98 98 [PAD]
